time_stamp,data_value
1686646110.163085,98.900002
1686646110.173087,98.699997
1686646110.184053,98.500000
1686646110.194220,98.300003
1686646110.204084,98.099998
1686646110.213156,97.699997
1686646110.224090,97.300003
1686646110.234077,96.900002
1686646110.244085,96.300003
1686646110.254060,95.800003
1686646110.264086,95.099998
1686646110.274081,94.500000
1686646110.283062,93.900002
1686646110.294210,93.199997
1686646110.303052,92.599998
1686646110.314087,91.900002
1686646110.324095,91.400002
1686646110.334086,90.699997
1686646110.344096,90.300003
1686646110.354109,89.900002
1686646110.364087,89.599998
1686646110.373059,89.400002
1686646110.384096,88.900002
1686646110.393224,88.599998
1686646110.404071,88.099998
1686646110.414077,87.900002
1686646110.424135,87.300003
1686646110.434231,86.800003
1686646110.444121,86.400002
1686646110.453243,85.800003
1686646110.464113,85.300003
1686646110.473245,84.900002
1686646110.484147,84.500000
1686646110.493250,84.000000
1686646110.504108,83.699997
1686646110.513266,83.500000
1686646110.524073,83.199997
1686646110.534232,83.199997
1686646110.544100,83.199997
1686646110.553227,83.199997
1686646110.564110,83.199997
1686646110.573224,83.099998
1686646110.584102,83.000000
1686646110.593251,82.699997
1686646110.604098,82.500000
1686646110.613204,82.099998
1686646110.624100,81.699997
1686646110.633256,81.099998
1686646110.644103,80.400002
1686646110.653262,79.599998
1686646110.664106,78.699997
1686646110.673260,77.900002
1686646110.684118,76.800003
1686646110.694230,75.900002
1686646110.704136,74.900002
1686646110.713521,73.800003
1686646110.723094,72.800003
1686646110.733708,71.699997
1686646110.744141,70.400002
1686646110.753858,69.500000
1686646110.764109,68.500000
1686646110.773875,67.599998
1686646110.784112,66.900002
1686646110.793240,66.199997
1686646110.804131,65.800003
1686646110.814080,65.300003
1686646110.824216,64.900002
1686646110.834088,64.699997
1686646110.843336,64.599998
1686646110.854086,64.599998
1686646110.863412,64.599998
1686646110.874091,64.599998
1686646110.883859,64.500000
1686646110.894065,64.199997
1686646110.903679,63.799999
1686646110.914093,63.400002
1686646110.923760,62.799999
1686646110.934171,62.099998
1686646110.943900,61.299999
1686646110.954114,60.400002
1686646110.964025,59.500000
1686646110.974114,58.500000
1686646110.984120,57.599998
1686646110.993248,56.599998
1686646111.003305,55.700001
1686646111.014100,54.799999
1686646111.023456,54.000000
1686646111.034139,53.500000
1686646111.043460,52.900002
1686646111.054119,52.599998
1686646111.063625,52.400002
1686646111.073114,52.400002
1686646111.083750,52.400002
1686646111.094165,52.400002
1686646111.103885,52.400002
1686646111.114149,52.400002
1686646111.124136,52.400002
1686646111.134123,52.400002
1686646111.144127,52.200001
1686646111.154130,51.799999
1686646111.164168,51.299999
1686646111.174143,50.700001
1686646111.184134,50.099998
1686646111.193291,49.299999
1686646111.204131,48.599998
1686646111.214174,47.799999
1686646111.224149,47.099998
1686646111.234173,46.200001
1686646111.244141,45.299999
1686646111.254161,44.400002
1686646111.264143,43.400002
1686646111.274182,42.400002
1686646111.283133,41.500000
1686646111.293251,40.500000
1686646111.304164,39.799999
1686646111.314204,38.900002
1686646111.324139,37.900002
1686646111.334193,37.000000
1686646111.344143,36.200001
1686646111.354213,35.299999
1686646111.364153,34.599998
1686646111.374211,33.900002
