time_stamp,data_value
1747817603.796102,3.925781
1747817603.796839,3.925781
1747817603.848008,4.101562
1747817603.895841,4.265625
1747817603.947722,4.433594
1747817603.948763,4.433594
1747817603.995800,4.585938
1747817604.046692,4.742188
1747817604.095833,4.902344
1747817604.096183,4.902344
1747817604.146894,5.062500
1747817604.147839,5.062500
1747817604.195911,5.214844
1747817604.246816,5.363281
1747817604.295659,5.515625
1747817604.346599,5.625000
1747817604.346922,5.625000
1747817604.396348,5.750000
1747817604.446827,5.886719
1747817604.446960,5.886719
1747817604.447193,5.886719
1747817604.496221,6.031250
1747817604.547480,6.144531
1747817604.596133,6.273438
1747817604.647148,6.410156
1747817604.695863,6.546875
1747817604.747167,6.671875
1747817604.747491,6.671875
1747817604.748631,6.671875
1747817604.749308,6.671875
1747817604.796146,6.812500
1747817604.846221,6.953125
1747817604.846887,6.953125
1747817604.895934,7.101562
1747817604.896606,7.101562
1747817604.996033,7.398438
1747817605.046702,7.542969
1747817605.096194,7.671875
1747817605.096374,7.671875
1747817605.096461,7.671875
1747817605.096618,7.671875
1747817605.096740,7.671875
1747817605.147602,7.789062
