time_stamp,car_pose_front_axle_x_meters,car_pose_front_axle_y_meters,car_pose_yaw_degrees
1747818127.936931,576.183,-455.837,-34.093
1747818127.947746,576.189,-455.842,-34.093
1747818127.957161,576.195,-455.846,-34.112
1747818127.966804,576.200,-455.851,-34.112
1747818127.977694,576.207,-455.856,-34.127
1747818127.988599,576.213,-455.861,-34.127
1747818127.997026,576.218,-455.865,-34.147
1747818128.009468,576.226,-455.871,-34.147
1747818128.017377,576.232,-455.875,-34.164
1747818128.029176,576.239,-455.881,-34.164
1747818128.036511,576.244,-455.885,-34.184
1747818128.048849,576.252,-455.891,-34.184
1747818128.056721,576.258,-455.896,-34.204
1747818128.067366,576.265,-455.901,-34.204
1747818128.076818,576.272,-455.906,-34.229
1747818128.086984,576.279,-455.912,-34.229
1747818128.097242,576.286,-455.918,-34.250
1747818128.111329,576.296,-455.926,-34.250
1747818128.117374,576.301,-455.929,-34.274
1747818128.132059,576.312,-455.938,-34.274
1747818128.137863,576.316,-455.941,-34.299
1747818128.151124,576.326,-455.949,-34.299
1747818128.156822,576.330,-455.953,-34.325
1747818128.170568,576.341,-455.961,-34.325
1747818128.177510,576.346,-455.966,-34.351
1747818128.190794,576.357,-455.974,-34.351
1747818128.196505,576.361,-455.977,-34.378
1747818128.196505,576.361,-455.977,-34.378
1747818128.216514,576.377,-455.990,-34.404
1747818128.233215,576.391,-456.001,-34.404
1747818128.236672,576.394,-456.003,-34.430
1747818128.252074,576.407,-456.013,-34.430
1747818128.256728,576.410,-456.016,-34.458
1747818128.256728,576.410,-456.016,-34.458
1747818128.277075,576.427,-456.030,-34.485
1747818128.277075,576.427,-456.030,-34.485
1747818128.297654,576.445,-456.044,-34.511
1747818128.297654,576.445,-456.044,-34.511
1747818128.321623,576.466,-456.060,-34.537
1747818128.321623,576.466,-456.060,-34.537
1747818128.342744,576.484,-456.074,-34.564
1747818128.342744,576.484,-456.074,-34.564
1747818128.363664,576.502,-456.088,-34.588
1747818128.363664,576.502,-456.088,-34.588
1747818128.383513,576.520,-456.102,-34.611
1747818128.383513,576.520,-456.102,-34.611
1747818128.397546,576.532,-456.112,-34.638
1747818128.405549,576.539,-456.117,-34.638
1747818128.417361,576.550,-456.125,-34.663
1747818128.426674,576.558,-456.132,-34.663
1747818128.437182,576.568,-456.139,-34.687
1747818128.445729,576.576,-456.145,-34.687
1747818128.457332,576.586,-456.153,-34.711
1747818128.466172,576.594,-456.159,-34.711
1747818128.485374,576.612,-456.172,-34.738
1747818128.485374,576.612,-456.172,-34.738
1747818128.504932,576.630,-456.186,-34.766
1747818128.504932,576.630,-456.186,-34.766
1747818128.523995,576.648,-456.199,-34.792
1747818128.523995,576.648,-456.199,-34.792
1747818128.543196,576.666,-456.213,-34.818
1747818128.543196,576.666,-456.213,-34.818
1747818128.563390,576.685,-456.227,-34.843
1747818128.563390,576.685,-456.227,-34.843
1747818128.582797,576.703,-456.241,-34.868
1747818128.582797,576.703,-456.241,-34.868
1747818128.602373,576.722,-456.254,-34.893
1747818128.602373,576.722,-456.254,-34.893
1747818128.623526,576.742,-456.269,-34.919
1747818128.623526,576.742,-456.269,-34.919
1747818128.644629,576.763,-456.284,-34.944
1747818128.644629,576.763,-456.284,-34.944
1747818128.657113,576.775,-456.293,-34.969
1747818128.669053,576.787,-456.302,-34.969
1747818128.677412,576.795,-456.308,-34.992
1747818128.688145,576.806,-456.316,-34.992
1747818128.696809,576.815,-456.322,-35.013
1747818128.707062,576.825,-456.329,-35.013
1747818128.726019,576.844,-456.343,-35.031
1747818128.726019,576.844,-456.343,-35.031
1747818128.737337,576.856,-456.351,-35.047
1747818128.747971,576.867,-456.359,-35.047
1747818128.757664,576.877,-456.366,-35.064
1747818128.776895,576.897,-456.381,-35.077
1747818128.776895,576.897,-456.381,-35.077
1747818128.796894,576.918,-456.396,-35.090
1747818128.796894,576.918,-456.396,-35.090
1747818128.817601,576.940,-456.411,-35.100
1747818128.821550,576.944,-456.414,-35.100
1747818128.837625,576.961,-456.426,-35.113
1747818128.845376,576.969,-456.432,-35.113
1747818128.856631,576.982,-456.440,-35.124
1747818128.864181,576.990,-456.446,-35.124
1747818128.877167,577.004,-456.456,-35.132
1747818128.883484,577.011,-456.461,-35.132
1747818128.896655,577.025,-456.471,-35.147
1747818128.903835,577.033,-456.476,-35.147
1747818128.917924,577.049,-456.487,-35.156
1747818128.927908,577.060,-456.495,-35.156
1747818128.937329,577.070,-456.502,-35.166
1747818128.937329,577.070,-456.502,-35.166
1747818128.957492,577.093,-456.518,-35.179
1747818128.957492,577.093,-456.518,-35.179
1747818128.976582,577.115,-456.532,-35.190
1747818128.976582,577.115,-456.532,-35.190
1747818128.996709,577.138,-456.548,-35.197
1747818128.996709,577.138,-456.548,-35.197
1747818129.016920,577.161,-456.564,-35.209
1747818129.016920,577.161,-456.564,-35.209
1747818129.037132,577.185,-456.580,-35.217
1747818129.037132,577.185,-456.580,-35.217
1747818129.056555,577.207,-456.596,-35.226
1747818129.056555,577.207,-456.596,-35.226
1747818129.078682,577.234,-456.613,-35.232
1747818129.078682,577.234,-456.613,-35.232
1747818129.098688,577.257,-456.629,-35.239
1747818129.098688,577.257,-456.629,-35.239
1747818129.117033,577.279,-456.644,-35.246
1747818129.123338,577.287,-456.649,-35.246
1747818129.137527,577.304,-456.661,-35.249
1747818129.144843,577.313,-456.667,-35.249
1747818129.156663,577.327,-456.676,-35.252
1747818129.163873,577.336,-456.682,-35.252
1747818129.176965,577.352,-456.693,-35.258
1747818129.184868,577.362,-456.700,-35.258
1747818129.197441,577.377,-456.710,-35.262
1747818129.206033,577.388,-456.717,-35.262
1747818129.216888,577.401,-456.726,-35.263
1747818129.216888,577.401,-456.726,-35.263
1747818129.237342,577.427,-456.743,-35.265
1747818129.237342,577.427,-456.743,-35.265
1747818129.256595,577.451,-456.760,-35.267
1747818129.256595,577.451,-456.760,-35.267
1747818129.280019,577.481,-456.779,-35.268
1747818129.280019,577.481,-456.779,-35.268
1747818129.296900,577.503,-456.794,-35.269
1747818129.306432,577.515,-456.802,-35.269
1747818129.317585,577.529,-456.812,-35.269
1747818129.329945,577.545,-456.822,-35.269
1747818129.336761,577.554,-456.828,-35.269
1747818129.336761,577.554,-456.828,-35.269
1747818129.357526,577.581,-456.846,-35.273
1747818129.357526,577.581,-456.846,-35.273
1747818129.376852,577.607,-456.863,-35.269
1747818129.376852,577.607,-456.863,-35.269
1747818129.397710,577.634,-456.881,-35.273
1747818129.397710,577.634,-456.881,-35.273
1747818129.417103,577.660,-456.898,-35.275
1747818129.417103,577.660,-456.898,-35.275
1747818129.437408,577.687,-456.916,-35.274
1747818129.437408,577.687,-456.916,-35.274
1747818129.456933,577.714,-456.934,-35.278
1747818129.456933,577.714,-456.934,-35.278
1747818129.477282,577.741,-456.952,-35.278
1747818129.477282,577.741,-456.952,-35.278
1747818129.498893,577.771,-456.971,-35.277
1747818129.498893,577.771,-456.971,-35.277
1747818129.519916,577.800,-456.990,-35.282
1747818129.519916,577.800,-456.990,-35.282
1747818129.539105,577.826,-457.008,-35.282
1747818129.539105,577.826,-457.008,-35.282
1747818129.558110,577.853,-457.025,-35.283
1747818129.558110,577.853,-457.025,-35.283
1747818129.576993,577.879,-457.043,-35.284
1747818129.576993,577.879,-457.043,-35.284
1747818129.597277,577.908,-457.062,-35.279
1747818129.597277,577.908,-457.062,-35.279
1747818129.618717,577.939,-457.082,-35.279
1747818129.618717,577.939,-457.082,-35.279
1747818129.637862,577.966,-457.100,-35.281
1747818129.637862,577.966,-457.100,-35.281
1747818129.658185,577.995,-457.119,-35.275
1747818129.658185,577.995,-457.119,-35.275
1747818129.677595,578.023,-457.137,-35.279
1747818129.677595,578.023,-457.137,-35.279
1747818129.699059,578.054,-457.158,-35.273
1747818129.699059,578.054,-457.158,-35.273
1747818129.719660,578.084,-457.177,-35.268
1747818129.719660,578.084,-457.177,-35.268
1747818129.741395,578.116,-457.198,-35.268
1747818129.741395,578.116,-457.198,-35.268
1747818129.761594,578.146,-457.217,-35.263
1747818129.761594,578.146,-457.217,-35.263
1747818129.782063,578.176,-457.237,-35.248
1747818129.782063,578.176,-457.237,-35.248
1747818129.801959,578.205,-457.257,-35.248
1747818129.801959,578.205,-457.257,-35.248
1747818129.822173,578.236,-457.276,-35.246
1747818129.822173,578.236,-457.276,-35.246
1747818129.836501,578.257,-457.291,-35.239
1747818129.845271,578.270,-457.299,-35.239
1747818129.856804,578.288,-457.311,-35.239
1747818129.864508,578.300,-457.318,-35.239
1747818129.877015,578.319,-457.331,-35.246
1747818129.887087,578.334,-457.341,-35.246
1747818129.897589,578.350,-457.351,-35.236
1747818129.912085,578.373,-457.366,-35.236
1747818129.917408,578.381,-457.372,-35.237
1747818129.917408,578.381,-457.372,-35.237
1747818129.939899,578.416,-457.394,-35.234
1747818129.939899,578.416,-457.394,-35.234
1747818129.961410,578.449,-457.416,-35.227
1747818129.961410,578.449,-457.416,-35.227
1747818129.983457,578.484,-457.439,-35.216
1747818129.983457,578.484,-457.439,-35.216
1747818130.003689,578.515,-457.460,-35.217
1747818130.003689,578.515,-457.460,-35.217
1747818130.016564,578.536,-457.473,-35.215
1747818130.027697,578.554,-457.485,-35.215
1747818130.037229,578.569,-457.495,-35.212
1747818130.050804,578.591,-457.509,-35.212
1747818130.057633,578.602,-457.516,-35.211
1747818130.071095,578.624,-457.530,-35.211
1747818130.076873,578.633,-457.537,-35.208
1747818130.092603,578.658,-457.553,-35.208
1747818130.097267,578.666,-457.558,-35.202
1747818130.115581,578.696,-457.578,-35.202
1747818130.116997,578.698,-457.579,-35.209
1747818130.116997,578.698,-457.579,-35.209
1747818130.137294,578.731,-457.601,-35.201
1747818130.137294,578.731,-457.601,-35.201
1747818130.158886,578.767,-457.624,-35.202
1747818130.158886,578.767,-457.624,-35.202
1747818130.182676,578.806,-457.650,-35.202
1747818130.196792,578.829,-457.666,-35.196
1747818130.203423,578.841,-457.673,-35.196
1747818130.203423,578.841,-457.673,-35.196
1747818130.217503,578.864,-457.689,-35.197
1747818130.236502,578.896,-457.710,-35.198
1747818130.236502,578.896,-457.710,-35.198
1747818130.256602,578.930,-457.732,-35.189
1747818130.256602,578.930,-457.732,-35.189
1747818130.277030,578.965,-457.755,-35.194
1747818130.277030,578.965,-457.755,-35.194
1747818130.296190,578.998,-457.777,-35.194
1747818130.297300,579.000,-457.778,-35.190
1747818130.317514,579.034,-457.801,-35.186
1747818130.317514,579.034,-457.801,-35.186
1747818130.336510,579.067,-457.822,-35.185
1747818130.336510,579.067,-457.822,-35.185
1747818130.356614,579.101,-457.845,-35.188
1747818130.356614,579.101,-457.845,-35.188
1747818130.377104,579.137,-457.868,-35.183
1747818130.378625,579.139,-457.870,-35.183
1747818130.397357,579.172,-457.892,-35.181
1747818130.399060,579.175,-457.894,-35.181
1747818130.417558,579.207,-457.915,-35.177
1747818130.419234,579.210,-457.917,-35.177
1747818130.436546,579.241,-457.937,-35.178
1747818130.438765,579.244,-457.940,-35.178
1747818130.456571,579.276,-457.961,-35.171
